Price,Close,High,Low,Open,Volume,Symbol
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,AAPL
2022-08-22,164.80616760253906,167.05839055907853,164.38325206492678,166.89119627908354,69026800,AAPL
2022-08-23,164.4717559814453,165.92735612503327,163.90132052092278,164.32423603782541,54147100,AAPL
2022-08-24,164.76681518554688,165.33725066099007,163.50792827667766,164.56028725907692,53841500,AAPL
2022-08-25,167.22561645507812,167.3338027751895,165.57333266477946,165.99623327523008,51218200,AAPL
2022-08-26,160.92135620117188,168.22881854744674,160.8623482022366,167.75673954884368,78961000,AAPL
2022-08-29,158.71827697753906,160.21319598841637,157.18400930436007,158.49205968709833,73314000,AAPL
2022-08-30,156.28903198242188,159.8788249449609,155.11865676791015,159.45592432505862,77906200,AAPL
2022-08-31,154.6268768310547,157.9314589229971,154.54819451849457,157.66590799399623,87991100,AAPL
2022-09-01,155.3546600341797,155.8070645231953,152.11891593895604,154.05642452911226,74229900,AAPL
2022-09-02,153.24014282226562,157.71510032446895,152.41400097767612,157.11516076913463,76957800,AAPL
2022-09-06,151.98126220703125,154.49903651153815,151.15512032719968,153.88926726791752,73714800,AAPL
2022-09-07,153.3876953125,154.08597659166026,151.0764488090942,152.2664983933652,87449600,AAPL
2022-09-08,151.91241455078125,153.78107082360773,150.1617592438652,152.08943851032333,84923800,AAPL
2022-09-09,154.77439880371094,155.21698869351633,152.19761681404773,152.90574262919617,68028800,AAPL
2022-09-12,160.7344512939453,161.5507634451195,156.67257987610813,156.9577901423654,104956000,AAPL
2022-09-13,151.30264282226562,157.89213365235918,150.84039354694787,157.26269006575274,122656600,AAPL
2022-09-14,152.74839782714844,154.5088829319825,151.0764397160354,152.23697022602627,87965400,AAPL
2022-09-15,149.85690307617188,152.67957735931762,148.88324109971128,152.0992970318854,90481100,AAPL
2022-09-16,148.21444702148438,148.85373533906042,145.92287475909458,148.71604501032593,162278800,AAPL
2022-09-19,151.93206787109375,152.0107501857091,146.64081352548533,146.84734147012324,81474200,AAPL
2022-09-20,154.3121795654297,155.47272515734463,150.5551921564435,150.8699064647989,107689800,AAPL
2022-09-21,151.18463134765625,156.12183853779936,151.06661536137307,154.74492033364538,101696800,AAPL
2022-09-22,150.22080993652344,151.9222722255848,148.42099098039108,149.86674694503643,86652500,AAPL
2022-09-23,147.9488983154297,148.97175363651883,146.1097456802274,148.69637297479187,96029900,AAPL
2022-09-26,148.2832794189453,151.2337989231627,147.1719122700789,147.19158660210013,93339400,AAPL
2022-09-27,149.25694274902344,152.16812862553914,147.47679836474876,150.22078993520137,84442700,AAPL
2022-09-28,147.3686065673828,148.1554147485666,142.45107419388137,145.20489532446575,146691400,AAPL
2022-09-29,140.12997436523438,144.30004650786495,138.35966001189522,143.6902774000374,128138200,AAPL
2022-09-30,135.9206085205078,140.7397998435746,135.72391020279727,138.9498106360333,124925300,AAPL
2022-10-03,140.10049438476562,140.71027860420344,135.41900896557823,135.93043653465315,114311700,AAPL
2022-10-04,143.69029235839844,143.80830832520158,141.88062916042142,142.6379332973476,87830100,AAPL
2022-10-05,143.9853515625,144.94919877755754,140.65126498965273,141.6937945288243,79471000,AAPL
2022-10-06,143.03134155273438,145.1065408456924,142.8248135939426,143.40507882099124,68402200,AAPL
2022-10-07,137.7794189453125,140.73978304959337,137.1499753994762,140.18900681575843,85925600,AAPL
2022-10-10,138.10398864746094,139.54974448383035,136.28451052504542,138.10398864746094,74899000,AAPL
2022-10-11,136.6876678466797,139.01858741081432,135.94020864457016,137.5924916199001,77033700,AAPL
2022-10-12,136.0582733154297,138.04496046792565,135.88124936484056,136.8352517842159,70433700,AAPL
2022-10-13,140.63157653808594,141.2216713360496,132.15374170783133,132.76352584164425,113224000,AAPL
2022-10-14,136.0976104736328,142.13633872738868,135.9107418701706,141.9297957953737,88598000,AAPL
2022-10-17,140.0611572265625,140.5430657827838,137.95645402263972,138.7432621845146,85250900,AAPL
2022-10-18,141.37905883789062,144.2804000004446,138.2908490399077,143.0903655439518,99136600,AAPL
2022-10-19,141.4872283935547,142.5592467457927,139.1661527370201,139.35302135031444,61758300,AAPL
2022-10-20,141.0249786376953,143.48374457740485,140.29717851697941,140.66108608089553,64522000,AAPL
2022-10-21,144.8409881591797,145.41142365797057,140.29717849836038,140.51355110159543,86548600,AAPL
2022-10-24,146.98504638671875,147.75218027161432,143.59195189473937,144.76232705447245,75981900,AAPL
2022-10-25,149.82737731933594,149.97491229930705,146.89653213741997,147.6144876838341,74732300,AAPL
2022-10-26,146.8866729736328,149.4831290241877,145.5982671053076,148.47011872840665,88194300,AAPL
2022-10-27,142.4117431640625,146.5916457586151,141.75279561471663,145.62781359762897,109180200,AAPL
2022-10-28,153.17129516601562,154.90226106166642,145.3819261249116,145.75564835945892,164762400,AAPL
2022-10-31,150.8109130859375,151.69607811615833,149.41433537918505,150.63388908416607,97943200,AAPL
2022-11-01,148.1652374267578,152.8860712842191,146.6703184608035,152.52217870801033,80379300,AAPL
2022-11-02,142.637939453125,149.66017491618842,142.60843546015093,146.49328294195223,93604600,AAPL
2022-11-03,136.58938598632812,140.44472962212055,136.4615253404881,139.7169294177421,97918500,AAPL
2022-11-04,136.3234100341797,140.54964571240953,132.38285778027205,139.97826383175124,140814800,AAPL
2022-11-07,136.8553466796875,137.08192417351185,133.65364870551915,135.07224959765693,83374600,AAPL
2022-11-08,137.42672729492188,139.32803609159419,135.44660566800263,138.32320632796907,89908500,AAPL
2022-11-09,132.8655548095703,136.49087039963513,132.58971737719733,136.44161049413725,74917800,AAPL
2022-11-10,144.6872100830078,144.6872100830078,137.42674799216064,139.14089348616804,118854000,AAPL
2022-11-11,147.4751434326172,147.78053378231226,142.22435652176193,143.65281852957958,93979700,AAPL
2022-11-14,146.0762481689453,148.04652398997993,145.23887493220099,146.7559957323241,73374100,AAPL
2022-11-15,147.81007385253906,151.3073161661693,146.35207406862938,149.95768214517247,89868300,AAPL
2022-11-16,146.57864379882812,147.64259440598903,145.1009371275507,146.91360206864496,64218300,AAPL
2022-11-17,148.47999572753906,149.22869517163417,143.9779079987764,144.25374542723313,80389400,AAPL
2022-11-18,149.04151916503906,150.4305673318375,147.74114484123723,150.0463641188946,74829600,AAPL
2022-11-21,145.8102264404297,148.13515202766104,145.5245431197991,147.92828152734435,58724100,AAPL
2022-11-22,147.94802856445312,148.1844671134609,144.7463298277078,145.92850754073268,51804100,AAPL
2022-11-23,148.82481384277344,149.5735133563615,147.1205141770319,147.22887996484198,58301400,AAPL
2022-11-25,145.90879821777344,146.66735873059727,144.93350612985708,146.1058228227629,35195900,AAPL
2022-11-28,142.0765838623047,144.46061568789466,141.24907166473017,142.98290889279264,69246000,AAPL
2022-11-29,139.07192993164062,142.65783165746328,138.2641245866872,142.14555568748492,83763800,AAPL
2022-11-30,145.82998657226562,146.50973424229787,138.46115805437884,139.29851639049443,111380900,AAPL
2022-12-01,146.10581970214844,146.91364010696918,144.4310880474874,146.00731491776455,71250400,AAPL
2022-12-02,145.6132354736328,145.80041408602733,143.48533393064037,143.79073931676461,65447400,AAPL
2022-12-05,144.45079040527344,148.6770258303521,143.60357112015112,145.57384712908555,68826400,AAPL
2022-12-06,140.7860565185547,145.11081116378415,139.81076461635996,144.88423366279338,64727200,AAPL
2022-12-07,138.84535217285156,141.23923029830829,137.91932004741116,140.07677467327488,69721100,AAPL
2022-12-08,140.52993774414062,141.38701807504808,139.00298578220685,140.24425432184734,62128300,AAPL
2022-12-09,140.0472412109375,143.4065658669265,138.80595753740835,140.22455886029022,76097000,AAPL
2022-12-12,142.34259033203125,142.35243630018152,138.9635592869445,140.5791849523235,70462700,AAPL
2022-12-13,143.30799865722656,147.7411188094641,142.09628335791112,147.27810283544738,93886200,AAPL
2022-12-14,141.0816192626953,144.48034234830936,139.06208336103646,143.1898139764628,82291200,AAPL
2022-12-15,134.47132873535156,139.69256282085553,134.00831270124763,139.01281523751095,98931900,AAPL
2022-12-16,132.5109100341797,135.60424282446493,131.74250357896327,134.6585187405124,160156900,AAPL
2022-12-19,130.40272521972656,133.19066784085936,129.36834224245627,133.1020090197244,79592600,AAPL
2022-12-20,130.33377075195312,131.26964891983806,127.95958437581338,129.43729149310985,77432800,AAPL
2022-12-21,133.4369354248047,134.7767236692483,130.77706590433928,131.003643429146,85928000,AAPL
2022-12-22,130.2648162841797,132.56019002895044,128.36350682744728,132.35331943074394,77852100,AAPL
2022-12-23,129.90028381347656,130.45195863115794,127.71327647766012,128.97425178436364,63814900,AAPL
2022-12-27,128.09751892089844,129.45701444690434,126.80699028424807,129.42746150347082,69007800,AAPL
2022-12-28,124.16678619384766,129.08262238361158,123.99931454878694,127.74283419111387,85438400,AAPL
2022-12-29,127.6837387084961,128.5408039711882,125.8316819463041,126.08781241864538,75703700,AAPL
2022-12-30,127.99899291992188,128.0186998919332,125.53615505504578,126.50159375139556,77034200,AAPL
2023-01-03,123.21118927001953,128.95453716141313,122.32456371138078,128.34375651124384,112117500,AAPL
2023-01-04,124.48204803466797,126.74786861860159,123.22107249842935,125.00417001301611,89113600,AAPL
2023-01-05,123.16194152832031,125.87107085400619,122.90581107632524,125.24058317585433,80962700,AAPL
2023-01-06,127.69358825683594,128.35362894146016,123.03388952483932,124.13724683818648,87754700,AAPL
2023-01-09,128.21568298339844,131.4272419402479,127.95955255827974,128.53093430540028,70790800,AAPL
2023-01-10,128.78709411621094,129.30921608440133,126.21588318349379,128.32407802637962,63896200,AAPL
2023-01-11,131.50607299804688,131.52576493439358,128.52110615216108,129.29935853420528,69458900,AAPL
2023-01-12,131.42724609375,132.26460425926095,129.48652329837336,131.89026209256642,71379600,AAPL
2023-01-13,132.75717163085938,132.9147972949888,129.70325330640753,130.0677495016975,57809700,AAPL
2023-01-17,133.91964721679688,135.24957434953774,132.1365500404185,132.82614355724837,63646600,AAPL
2023-01-18,133.2005157470703,136.5499789381121,133.02318309021993,134.78658853017248,69672800,AAPL
2023-01-19,133.25962829589844,134.22505937639417,131.78192122019502,132.0873116107182,58280400,AAPL
2023-01-20,135.82095336914062,135.96873306889344,132.22520615532028,133.26944989272516,80223600,AAPL
2023-01-23,139.0128173828125,141.18997887668803,135.85051793428082,136.06724948686616,81760300,AAPL
2023-01-24,140.4116973876953,141.03233904710638,138.2148441781761,138.22469014521045,66435100,AAPL
2023-01-25,139.75167846679688,140.31319931491353,136.74700453490559,138.7960933961296,65799300,AAPL
2023-01-26,141.82046508789062,142.10614847767724,139.79106829556534,141.0421976938989,54105100,AAPL
2023-01-27,143.76116943359375,145.04185173584784,140.95353538112576,141.03234821855804,70555800,AAPL
2023-01-30,140.87474060058594,143.38684562469143,140.72697590646771,142.80561778514152,64015300,AAPL
2023-01-31,142.14556884765625,142.19482875871702,140.1654466919342,140.57920288721874,65874500,AAPL
2023-02-01,143.26861572265625,144.43108640849707,139.21971287170524,141.83032262446247,77663600,AAPL
2023-02-02,148.57852172851562,148.93315698101298,145.96789698553212,146.68704352311798,118339000,AAPL
2023-02-03,152.20382690429688,155.0410292646019,145.632957993241,145.8299825944814,154357300,AAPL
2023-02-06,149.4749755859375,150.82462478693864,148.53909754834626,150.30250288074524,69858300,AAPL
2023-02-07,152.35159301757812,152.92297488891165,148.40119485902974,148.40119485902974,83322600,AAPL
2023-02-08,149.6621551513672,152.28262569889247,148.9233016908853,151.5930321421785,64120100,AAPL
2023-02-09,148.62774658203125,152.036330247997,148.1844375441137,151.49450140964842,56007100,AAPL
2023-02-10,148.99281311035156,149.3184067990407,147.22673043469464,147.46352995054943,57450700,AAPL
2023-02-13,151.79490661621094,152.1994184714387,148.90403717735236,148.9336352385894,62199000,AAPL
2023-02-14,151.153564453125,151.71595766811416,148.8448255867729,150.08798919443248,61707600,AAPL
2023-02-15,153.255126953125,153.4228543120151,150.83785669682248,151.06478017591323,65573800,AAPL
2023-02-16,151.65675354003906,154.24175084931028,151.3015618059057,151.45941308943844,68167900,AAPL
2023-02-17,150.51223754882812,150.95622343027773,148.83494918837297,150.31491216317963,59144100,AAPL
2023-02-21,146.49659729003906,149.27893490600394,146.42754017987073,148.19362270368532,58867200,AAPL
2023-02-22,146.92088317871094,147.94698436963745,145.19425945136115,146.88140906273446,51011300,AAPL
2023-02-23,147.404296875,148.33174268890195,145.2731617688621,148.08508220881998,48394200,AAPL
2023-02-24,144.7502899169922,145.22387397766028,143.77350867783375,145.1449407917213,55469600,AAPL
2023-02-27,145.94407653808594,147.17737898488724,145.4803536136917,145.73689015780175,44998500,AAPL
2023-02-28,145.44091796875,147.08860849628215,144.86866373473268,145.08572620470352,50547000,AAPL
2023-03-01,143.3689727783203,145.26332395747403,143.07297711330398,144.86867310742886,55479000,AAPL
2023-03-02,143.96095275878906,144.75026945161636,141.977792498003,142.4513915466776,52238100,AAPL
2023-03-03,149.01258850097656,149.09152169323394,145.36201492513368,146.0625225420964,70732300,AAPL
2023-03-06,151.77516174316406,154.21216902598104,151.41010897005816,151.7356876269036,87558000,AAPL
2023-03-07,149.57496643066406,151.97249979658332,149.11124338331118,151.64690605769943,56182000,AAPL
2023-03-08,150.82794189453125,151.41993305439257,149.8018409463936,150.76874578953723,47204800,AAPL
2023-03-09,148.57843017578125,152.47566345847628,148.2232384177023,151.50875841619168,53833600,AAPL
2023-03-10,146.51632690429688,148.9237356272084,145.63821618700155,148.2034912322262,68572400,AAPL
2023-03-13,148.46005249023438,151.09438534791173,145.72704939093524,145.83558063473313,84457100,AAPL
2023-03-14,150.55172729492188,151.35090505544113,148.0949978910982,149.25922844223368,73695900,AAPL
2023-03-15,150.94638061523438,151.20290214198522,147.91738213550175,149.17042182051847,77167900,AAPL
2023-03-16,153.76817321777344,154.3700254849667,149.6144034630521,150.127461556798,76161100,AAPL
2023-03-17,152.92953491210938,154.64629769155513,152.21915135199143,153.99511025228628,98944600,AAPL
2023-03-20,155.29745483398438,155.7118577491849,152.0908681263484,152.99859207349292,73641400,AAPL
2023-03-21,157.15234375,157.2707359778321,154.44893912645242,155.21853377224946,73938300,AAPL
2023-03-22,155.7217254638672,159.97415053377057,155.7019884063488,157.17209056471103,75701800,AAPL
2023-03-23,156.80702209472656,159.39203464017027,155.57371946683134,156.70836691747317,67622100,AAPL
2023-03-24,158.10939025878906,158.1981844310787,155.74145533462084,156.73795839634036,59196500,AAPL
2023-03-27,156.16574096679688,158.6224856967079,155.76121401338384,157.80357078673757,52390300,AAPL
2023-03-28,155.5441436767578,156.37293460313032,153.8964529365925,155.8598764210837,45992200,AAPL
2023-03-29,158.62246704101562,158.89872564622954,157.2214369560123,157.24115895998125,51305700,AAPL
2023-03-30,160.19122314453125,160.29975438530866,159.1157867936236,159.37230833774987,49501700,AAPL
2023-03-31,162.697265625,162.79593585053084,159.74721557415742,160.270134648553,68749800,AAPL
2023-04-03,163.95030212402344,164.06869434845072,162.0263532022681,162.07568831410026,56976200,AAPL
2023-04-04,163.41754150390625,164.61137005549932,162.90448337873613,164.37458557847017,46278300,AAPL
2023-04-05,161.57252502441406,162.84530192290984,159.6387146980463,162.53944524256352,51511700,AAPL
2023-04-06,162.4604949951172,162.75649064193277,159.83602334429725,160.26027222926052,45390100,AAPL
2023-04-10,159.86563110351562,159.86563110351562,157.94168186492254,159.26377877195932,47716900,AAPL
2023-04-11,158.65203857421875,160.191197704471,158.36590395989919,160.18133670413533,47644200,AAPL
2023-04-12,157.9613800048828,159.89518976902323,157.64564735892287,159.06641415582018,50133100,AAPL
2023-04-13,163.34848022460938,163.58527977239888,159.26378211877287,159.47098360495934,68445600,AAPL
2023-04-14,163.00314331054688,164.0983166124722,161.63171143290737,162.39141498863978,49386500,AAPL
2023-04-17,163.0228729248047,163.1807392768596,161.83890539432053,162.8847436304976,41516200,AAPL
2023-04-18,164.24632263183594,165.17376867697192,163.43726882906975,163.8812698478859,49923000,AAPL
2023-04-19,165.3908233642578,165.91374248336922,163.32872989204589,163.58526647837797,47720200,AAPL
2023-04-20,164.42388916015625,165.62759364761484,163.34845295487423,163.8713720291843,52456400,AAPL
2023-04-21,162.81568908691406,164.226580111448,162.29276996055185,162.84528714652217,58337300,AAPL
2023-04-24,163.12155151367188,163.387949114539,161.70078438233358,162.79595779149312,41949600,AAPL
2023-04-25,161.58238220214844,164.08844653165775,161.54290808705858,162.98341218856248,48714100,AAPL
2023-04-26,161.57252502441406,163.07222541881754,160.62535692108122,160.8818784792827,45498800,AAPL
2023-04-27,166.160400390625,166.3083906842776,162.98341161052969,162.98341161052969,64902300,AAPL
2023-04-28,167.4134063720703,167.58114875947356,165.63746282624027,166.23931504498196,55275900,AAPL
2023-05-01,167.3246307373047,168.17314354860417,166.387323749872,167.0187740939811,52472900,AAPL
2023-05-02,166.28866577148438,168.07450075678005,165.3020235951721,167.81796415576136,48425700,AAPL
2023-05-03,165.21322631835938,168.63687581044152,164.92710671677185,167.23584575291258,65136000,AAPL
2023-05-04,163.5753936767578,164.8086963510818,162.11516752574818,162.68742177323023,81235400,AAPL
2023-05-05,171.25148010253906,171.97172463520235,168.4790030974248,168.6960655683585,113453200,AAPL
2023-05-08,171.18240356445312,171.5277343198539,169.8109716539451,170.1760244116815,55962800,AAPL
2023-05-09,169.4755096435547,171.22185523763014,169.30778230115573,170.73841026688106,45326900,AAPL
2023-05-10,171.24159240722656,171.70531537679722,169.60376298512443,170.70881232248743,53724500,AAPL
2023-05-11,171.42904663085938,172.2578222934666,169.8701504721675,171.52771685234399,49514700,AAPL
2023-05-12,170.50035095214844,171.97247152405595,168.94917294661113,171.5377460938216,45533100,AAPL
2023-05-15,170.00631713867188,171.1326441539854,169.4135070987024,171.08324080469038,37266700,AAPL
2023-05-16,170.00631713867188,171.06347644981523,169.73955111310707,169.92727479495693,42110300,AAPL
2023-05-17,170.61886596679688,170.85597790757677,168.37608671361758,169.6506236984481,57951600,AAPL
2023-05-18,172.95059204101562,173.13831574371522,170.51021405749552,170.92517510124802,65496700,AAPL
2023-05-19,173.05923461914062,174.27447848042385,172.84187196742704,174.27447848042385,55809500,AAPL
2023-05-22,172.11077880859375,172.61467191708667,171.36977372037438,171.89341610998645,43570900,AAPL
2023-05-23,169.50245666503906,171.30063640969706,169.22581594675142,171.0536346915268,50747300,AAPL
2023-05-24,169.7790985107422,170.35214430979713,168.4749372695529,169.03809335131075,45143500,AAPL
2023-05-25,170.91531372070312,171.814388514026,169.63090177565675,170.3422679275043,56058300,AAPL
2023-05-26,173.32603454589844,173.6619683326656,171.03386649216068,171.24135456411133,54835000,AAPL
2023-05-30,175.17361450195312,176.84334846181008,174.45237373510062,174.8376957969301,55964400,AAPL
2023-05-31,175.1242218017578,177.19904230758075,174.64009299685546,175.20326416230037,99625300,AAPL
2023-06-01,177.93016052246094,177.95979952365096,174.8080550736066,175.568824614325,68901800,AAPL
2023-06-02,178.77981567382812,179.59986307293,177.11008187963884,178.8588580217184,61996900,AAPL
2023-06-05,177.42626953125,182.73186141970515,175.90473056039738,180.43969339813148,121946500,AAPL
2023-06-06,177.0607147216797,177.95978950011875,175.30204865399,177.81159450251565,64848400,AAPL
2023-06-07,175.68739318847656,179.03673595726826,175.19338974130497,176.2999526387169,61944600,AAPL
2023-06-08,178.4044189453125,178.6711699623807,175.33171678380066,175.76642717021195,50214900,AAPL
2023-06-09,178.78970336914062,180.04446105377914,178.46365934119785,179.3232203666376,48900000,AAPL
2023-06-12,181.58575439453125,181.68456110008822,178.7995831921066,179.09598823299092,54274900,AAPL
2023-06-13,181.1115264892578,181.94144859403625,180.2519653861507,180.6076484418825,54929100,AAPL
2023-06-14,181.74383544921875,182.1785608236948,179.83698969165084,181.17078973520816,57462900,AAPL
2023-06-15,183.77914428710938,184.28303741690132,181.57589328622848,181.7537423543279,65433200,AAPL
2023-06-16,182.7022247314453,184.7474061455162,182.0600263098281,184.49051471623886,101256200,AAPL
2023-06-20,182.7911376953125,183.86807659469073,182.19834264439277,182.19834264439277,49799100,AAPL
2023-06-21,181.7537384033203,183.1863452547994,180.40015882951445,182.6824521359612,49515700,AAPL
2023-06-22,184.75726318359375,184.8066665365007,181.46719888037438,181.53636658960147,51245300,AAPL
2023-06-23,184.4411163330078,185.31056720794078,182.79114665956078,183.32467881492002,53117000,AAPL
2023-06-26,183.0480194091797,185.79467703737228,183.0084906957425,184.5893075659166,48088700,AAPL
2023-06-27,185.8045654296875,186.13060949863421,183.4432296659109,183.66059237854205,50730800,AAPL
2023-06-28,186.9803009033203,187.62249934110088,185.350095591546,185.67612459327006,51216800,AAPL
2023-06-29,187.31622314453125,187.7904773075337,186.67402469467498,186.8123450566035,46347300,AAPL
2023-06-30,191.64366149902344,192.14753949056515,188.96615669898216,189.3317294308403,85213200,AAPL
2023-07-03,190.1517791748047,191.5547469022835,189.4601624130482,191.45594020037944,31458200,AAPL
2023-07-05,189.03536987304688,190.6655752957469,188.33387831143204,189.2724969662243,46920300,AAPL
2023-07-06,189.50958251953125,189.7170705815605,186.9308841600135,187.56320791106293,45094300,AAPL
2023-07-07,188.39312744140625,190.35926638037827,187.95841711755844,189.11438325252212,46815000,AAPL
2023-07-10,186.3479766845703,187.71143099184326,184.79679865953796,186.9901751208951,59922200,AAPL
2023-07-11,185.82432556152344,187.0296950947768,184.3620796809065,186.8913747422291,46638100,AAPL
2023-07-12,187.4940643310547,189.4009103170613,186.20965240962747,187.40513225686783,60750200,AAPL
2023-07-13,188.2548065185547,188.89701997543003,187.5039267878899,188.21529288043007,41342300,AAPL
2023-07-14,188.40306091308594,188.88717470401284,187.35577588480646,187.9485710508826,41616200,AAPL
2023-07-17,191.6634521484375,191.9894962144421,189.5095893997432,189.598506397075,50520200,AAPL
2023-07-18,191.4065704345703,191.9993805984401,190.1122838217696,191.0311380681889,48288200,AAPL
2023-07-19,192.7601318359375,195.85258285437448,190.3395031262878,190.7841182449009,80507300,AAPL
2023-07-20,190.81375122070312,194.1136901954007,190.19130213491889,192.7502360363635,59581200,AAPL
2023-07-21,189.63803100585938,192.63169045749675,188.93653953192955,191.77212935032986,71951700,AAPL
2023-07-24,190.43833923339844,192.57243785933966,189.94433575938186,191.09042743728986,45377800,AAPL
2023-07-25,191.29786682128906,192.1080396126164,190.6062650944163,191.01135149007996,37283200,AAPL
2023-07-26,192.16732788085938,193.29365506077994,191.00148706119938,191.34728040522955,47471900,AAPL
2023-07-27,190.9026641845703,194.83492680246852,190.24070147552166,193.66908608151945,47460200,AAPL
2023-07-28,193.4813690185547,194.2717774555962,191.81163515269853,192.33527753863382,48291400,AAPL
2023-07-31,194.0939483642578,194.13347708185938,192.91821776612247,193.70862628447964,38824100,AAPL
2023-08-01,193.26402282714844,194.37058568804014,192.93797875368105,193.88647197429418,35175100,AAPL
2023-08-02,190.27035522460938,192.83916391140565,189.54911446715442,192.70084355962268,50389300,AAPL
2023-08-03,188.8772735595703,190.06287880115997,188.40303447809214,189.2724853572926,61235200,AAPL
2023-08-04,179.807373046875,185.13272939460776,179.7382053306166,183.2950360404776,115956800,AAPL
2023-08-07,176.70504760742188,180.93371611312844,175.22303719441848,179.94570917112617,97576100,AAPL
2023-08-08,177.6436309814453,178.10799539743132,175.45025461361834,177.5349496271552,67823000,AAPL
2023-08-09,176.05294799804688,178.76007719518685,174.88709204262926,178.70079919463467,60378500,AAPL
2023-08-10,175.8355712890625,178.58222898523437,175.47001359754938,177.3274561288203,54686900,AAPL
2023-08-11,175.89491271972656,176.71606748177,174.66813966002076,175.42993638319382,52036700,AAPL
2023-08-14,177.54713439941406,177.77467859210861,175.42004228880285,176.07301094207762,43675600,AAPL
2023-08-15,175.55857849121094,177.56693975444728,175.1628480821964,176.97334414092546,43622600,AAPL
2023-08-16,174.68795776367188,176.63694575843348,174.61869664349865,175.24198634047178,46964900,AAPL
2023-08-17,172.1453399658203,175.6179215615527,171.6308784010705,175.25187020963352,66062900,AAPL
2023-08-18,172.630126953125,173.23362560342792,170.12709527960956,170.46346761685473,61172200,AAPL
2023-08-21,173.96572875976562,174.25264612165492,171.88812158676677,173.20394701107267,46311900,AAPL
2023-08-22,175.34091186523438,175.78611232307705,174.3713618531986,175.17272569654475,42038900,AAPL
2023-08-23,179.18943786621094,179.61486234805133,176.42918310654636,176.61716031274474,52722800,AAPL
2023-08-24,174.49998474121094,179.16967585239115,174.13391827576947,178.74425133745834,54945800,AAPL
2023-08-25,176.70619201660156,177.2404295003986,173.9459373407173,175.4893068451812,51449600,AAPL
2023-08-28,178.2693634033203,178.66509377862053,176.6468447107556,178.17042326142217,43820700,AAPL
2023-08-29,182.157470703125,182.92915552039761,177.58671984756458,177.78458503986462,53003900,AAPL
2023-08-30,185.64984130859375,185.84772159478027,182.77087033679462,182.9687355268348,60813900,AAPL
2023-08-31,185.86749267578125,187.10416895130786,185.48165028166278,185.8378136528603,60794500,AAPL
2023-09-01,187.44056701660156,187.8956554579994,186.27313669620688,187.4702460412081,45766500,AAPL
2023-09-05,187.677978515625,187.95499277883354,185.61025951662367,186.27311615331163,45280000,AAPL
2023-09-06,180.9603729248047,186.8370611072444,179.53571941437733,186.3918455631262,81755800,AAPL
2023-09-07,175.66737365722656,176.31045432139675,171.69021887943939,173.31273740579792,112488800,AAPL
2023-09-08,176.28077697753906,178.3188321743013,175.89493458078306,176.4489782367689,65551300,AAPL
2023-09-11,177.44821166992188,178.3781946740771,175.44973851819339,178.15065045906456,58953100,AAPL
2023-09-12,174.42083740234375,178.21001559327632,172.95661681425068,177.57683789873767,90370200,AAPL
2023-09-13,172.3531036376953,175.4101637291933,172.12554433664133,174.62857587906927,84267900,AAPL
2023-09-14,173.86679077148438,174.22295413122683,171.72981061302968,172.14533201670497,60895800,AAPL
2023-09-15,173.1445770263672,174.61870067060727,171.96727382158934,174.5989096220804,109259500,AAPL
2023-09-18,176.07298278808594,177.46795693444136,174.29216633488141,174.59885956646116,67257600,AAPL
2023-09-19,177.1613006591797,177.71532920549458,175.24197669791334,175.62781908525017,51826900,AAPL
2023-09-20,173.6194610595703,177.78457830053213,173.5304088946865,177.3492658362857,58436200,AAPL
2023-09-21,172.07606506347656,174.42081339229338,172.00681904661934,172.6894667209782,63149100,AAPL
2023-09-22,172.92689514160156,175.19249433338604,172.19479251227028,172.80817906033587,56725400,AAPL
2023-09-25,174.20318603515625,175.0836990271703,172.2937498255981,172.34321990077478,46172700,AAPL
2023-09-26,170.12710571289062,173.33256128157663,169.8303003575296,172.95662192119033,64588900,AAPL
2023-09-27,168.61337280273438,171.19555331579562,167.24809254140138,170.7800319235512,66921800,AAPL
2023-09-28,168.87063598632812,170.19634944676713,165.8333515413796,167.53501945328387,56294400,AAPL
2023-09-29,169.38507080078125,171.22524557281096,168.52433390834895,170.18643455541363,51861100,AAPL
2023-10-02,171.89801025390625,172.44215085955082,169.10806120104496,169.39497856408786,52164500,AAPL
2023-10-03,170.5623779296875,171.77927819729268,168.99923247491208,170.42387079713225,49594600,AAPL
2023-10-04,171.80897521972656,172.35311583182798,169.14764530465982,169.26636140324675,53020300,AAPL
2023-10-05,173.0456085205078,173.5798459273994,170.83936759627778,171.9375365234678,48527900,AAPL
2023-10-06,175.59812927246094,176.09279974358,171.33405713065292,171.947458780219,57266700,AAPL
2023-10-09,177.0821533203125,177.1415113656987,173.92615307401468,174.9253820623563,42390800,AAPL
2023-10-10,176.488525390625,177.80435062036204,176.05321297222847,176.20162316730602,43698000,AAPL
2023-10-11,177.88352966308594,177.9329997364432,175.7069823006886,176.30057789253502,47551100,AAPL
2023-10-12,178.78384399414062,180.39645978644091,177.13163100626258,178.1506662685904,56743100,AAPL
2023-10-13,176.9436492919922,179.9908063804386,176.24121051823693,179.48624788964275,51427100,AAPL
2023-10-16,176.81504821777344,177.17121162893596,174.62859767499688,174.86604498115446,52517000,AAPL
2023-10-17,175.26174926757812,176.51821654411026,172.93680701299223,174.7670787756051,57549400,AAPL
